codigo,classificacao,descricao,endereco,estoque,minimo,maximo
ALM00248,,VALVULA HIDRAULICA | WANDFLUH REF: SIS45V - G24 AS32060b,C2203,2,0,0
ALM00249,,BLOCO  HIDRAULICA | BOSCH REF: 0 811 004 100,C2203,2,0,0
ALM00250,,BLOCO | FESTO VL/0-3-3/4,G1105,3,0,0
ALM00251,,VALVULA HIDRAULICA | HUADE REF: 4WE6D61B/CG24N9Z5L,C2202,0,0,0
ALM00252,,CAIXA PARA CONTROLE | LIGA DESLIGA DE COMANDO SERIE CS-102,B1304,1,0,0
ALM00253,,CAIXA DE PLASTICO | PARA BOTOEIRA 4 BOTÕES 40X158,B1304,4,0,0
ALM00254,,"CABO NOMINAL | 1X2,5mm²",B1305,794,0,0
ALM00255,,CHAVE DE SEGURANÇA | PARA BLOQUEIO DE PORTA XCSTE7312,B1304,1,0,0
ALM00256,,ROLAMENTO | UC208 (F&D),G1106,18,0,0
ALM00257,,VALVULA PNEUMATICA | 3/2 VIAS COM 1 BOBINA 24V,C1103,1,0,0
ALM00258,,CABO | 3 VIAS 1MM ,B1405,40,0,0
ALM00259,,CABO PARA SENSOR | 5 PINOS M12,B1404,0,0,0
ALM00260,,CABO DE CONTROLE | CHAINFLEX CF77.UL.07.03.D  NUMERO DE CONDUTORES E SECÇÃO MM² 3G0.75,B1406,50,0,0
ALM00261,,CABO | MURR MSUD VALVE PLUG FORM A 18MM PVC 3X0.75 GRAY 24V AC/DC +- 25%/4A 10METROS,B1402,3,0,0
ALM00262,,CABO | MURR MSUD VALVE PLUG FORM A 18MM PVC 3X0.75 BLACK 24V AC/DC +- 25%/4A 5METROS,B1402,1,0,0
ALM00263,,CABO COM CONECTOR | RETO M18 7 PINOS FEMEA ,B1402,1,0,0
ALM00264,,CABO COM CONECTOR | RETO M22 7 PINOS FEMEA ,B1402,4,0,0
ALM00265,,VALVULA PNEUMATICA | 5/2 VIAS COM DUPLO PILOTO 1/4 ,C1103,0,0,0
ALM00266,,"MOTOR PARA AGITADOR | PNEUMATICO 1HP com eixo 1/2"" MSD",C1201,0,0,0
ALM00267,,MOTOR | MARATHON HJN 80M1-4  440V,F1304,1,0,0
ALM00268,,CILINDRO PNEUMATICO | DNCB-40-80-PPV-A,C1101,1,0,0
ALM00269,,CILINDRO PNEUMATICO | 32-0395,C1101,1,0,0
ALM00270,,VALVULA | YHS-10 10BAR,C1204,4,0,0
ALM00271,,BLOCO DE DISTRIBUIDOR PNEUMÁTICO | 3/2 MOD:10049. E955 10/ ,G1106,0,0,0
ALM00272,,"VALVULA PNEUMATICO| FESTO MFH-3-1/2""",C1204,1,0,0
ALM00273,,"BALANCIM | HSB-1 (300-1200G), Carbografite 012343612",D2304,1,0,0
ALM00274,,ATUADOR PNEUMATICO | DUPLA AÇÃO GNP 44,C1205,1,0,0
ALM00275,,"CONEXÃO PNEUMATICA | 12mm  COM ROSCA 3/8""",C1304,40,0,0
ALM00276,,"CONEXÃO PNEUMATICA | 12mm COM ROSCA 1/4""",C1304,6,0,0
ALM00277,,"CONEXÃO PNEUMATICA | 12mm  COM ROSCA 1/2""",C1304,16,0,0
ALM00278,,CONEXÃO PNEUMATICA | TIPO CRUZETA 4mm,C1302,13,0,0
ALM00279,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 12mm X 10mm,C1303,24,0,0
ALM00280,,CONEXÃO PNEUMATICA | 8mm X 8mm ,C1303,49,0,0
ALM00281,,CONEXÃO PNEUMATICA | TIPO CRUZETA 8mm,C1302,5,0,0
ALM00282,,CONEXÃO PNEUMATICA | TIPO CRUZETA 6mm,C1302,1,0,0
ALM00283,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 8mm X 6mm,C1303,54,0,0
ALM00284,,CONEXÃO PNEUMATICA | TIPO T 8mm,C1302,0,0,0
ALM00285,,CONEXÃO PNEUMATICA | 12mm X 12mm,C1303,80,0,0
ALM00286,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 10mm X 6 mm,C1303,58,0,0
ALM00287,,CONEXÃO PNEUMATICA | 6mm X 6mm,C1303,90,0,0
ALM00288,,CONEXÃO PNEUMATICA | 4mm X 4 mm,C1303,0,0,0
ALM00289,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 12mm X 8mm,C1303,29,0,0
ALM00290,,CONEXÃO PNEUMATICA | TIPO T 10mm,C1302,0,0,0
ALM00291,,CONEXÃO PNEUMÁTICA | 10mm X 10mm,C1303,2,0,0
ALM00292,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 6mm x 4mm,C1303,33,0,0
ALM00293,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 8mm X 4mm,C1303,38,0,0
ALM00294,,CONEXÃO PNEUMATICA | TIPO REDUÇÃO 10mm X 8mm,C1303,11,0,0
ALM00295,,CONEXÃO PNEUMATICA | TIPO T 6mm,C1302,94,0,0
ALM00296,,CABO COM CONECTOR  RETO | FEMEA M08 4 PINOS,B1403,7,0,0
ALM00297,,CABO COM CONECTOR 90°| FEMEA  M08 3 PINOS ,B1403,2,0,0
ALM00298,,CABO COM CONECTOR 90°| FEMEA M12 5 PINOS,B1403,0,0,0
ALM00299,,CABO COM CONECTOR RETO | FEMEA M12 5 PINOS ,B1403,4,0,0
ALM00300,,INVERSOR DE FREQUÊNCIA | SIEMENS MICROMASTER 440 6SE6440-2UD31-8DB1,B1201,3,0,0
ALM00301,,FONTE | 13108206 PSS24-W/5 (WEG),B1104,2,0,0
ALM00302,,FONTE | BAE 0009 BAE OS-XA-3Y-24-200-007 24VDC 20A (BALLUFF),B1104,1,0,0
ALM00303,,CELULA DE CARGA | L6F-C3-100KG-3B6,A1205,1,0,0
ALM00304,,MÓDULO TERMINAL | SIEMENS SIMATIC ET200S - 6ES7 193-4CB30-0AA0,B1205,7,0,0
ALM00305,,MODULO DE SAÍDA DIGITAL | 16 PONTOS 0.5AMP 24VDC SM322 - REF. 6ES7-322-1BH01-0AA0 SIEMENS,G1104,1,0,0
ALM00306,,"CABO DE COMANDO | 25X1,00mm²   500V  70°C",B1306,800,0,0
ALM00307,,COOLER AXIAL | PARA PAINEL 220VAC TA20060HBL-2,B1105,0,0,0
ALM00308,,INVERSOR DE FREQUÊNCIA | EMK DRIVE FIT4P34-0185-5BFLS,B1303,2,0,0
ALM00309,,ENCODER | RVP510,A2104,1,0,0
ALM00310,,CONJUNTO SENSOR | RELE DE SEGURANÇA / CABO DE LIGAÇÃO L27S-3D3730  (SICK),A2203,0,0,0
ALM00311,,IHM  TP177B | SIEMENS SIMATIC 6AV2 642-0BA01-1AX1 TP177B PN/DP-6 CSTN,A2202,1,0,0
ALM00312,,MÓDULO DE ENTRADAS DIGITAIS | S7-300 16DI 24VDC 20PIN - REF. 6ES7-321-1BH02-0AA0 SIEMENS ,G1104,1,0,0
ALM00313,,MÓDULO DE ENTRADAS ANALÓGICAS | 8AI - 13BIT SIEMENS SIMATIC S7-300  6ES7 331-1KF02-0AB0,G1104,1,0,0
ALM00314,,"CPU | 314C - 2PN/PD,SIMATIC S7-300,192KB,24DI16DO SIEMENS -  REF. 6ES7-314-6EH04-0AB0",G1104,1,0,0
ALM00315,,RELE DE SEGURANÇA | SCHHMERSAL SRB 301MC-24V NAC,B1204,5,0,0
ALM00316,,CABO PARA REDE ASI-I RUBBER | 3RX9020-0AA00  (PRETO),B1406,85,0,0
ALM00317,,"CABO FLEX PRETO | 20X1,5MM",B2404,0,0,0
ALM00318,,"CABO FLEX PRETO | 2,5MM",B2404,0,0,0
ALM00319,,CABO FLEX AZUL | 4 MM,B2404,0,0,0
ALM00320,,GRADE DE PROTEÇÃO PARA COOLER | 120mm X 120mm,B1105,0,0,0
ALM00321,,MODULO DE EXPANSÃO | 3RK3211-1AA10,B1103,0,0,0
ALM00322,,FONTE | SCHMERSAL PSS-B24-120S 100-240V ac/2 codigo: 164224,B1203,0,0,0
ALM00323,,FONTE | SIEMENS  6EP1 333 1LB00,B1103,2,0,0
ALM00324,,KIT REPARO | DA GERADORA DE VACUO 0109531 (PIAB),G2103,1,0,0
ALM00325,,VALVULA PAINEL  FRONTAL | SV-5-M5-B,C1204,2,0,0
ALM00326,,PRESSOSTATO | K53P,D1303,1,0,0
ALM00327,,SENSOR | DFO0064 BFO D22-XAP-LB-EAK-30-02 (BALLUFF),A2203,2,0,0
ALM00328,,PROGRAMADOR |TM-DSDINA4 220VCA (METALTEX),A2104,4,0,0
ALM00329,,VALVULA ESCAPE RAPIDO | Q2000-01,D1303,4,0,0
ALM00330,,BOMBA BARMAG | 6 CM 1502924,D1203,2,0,0
ALM00331,,KIT PRENSA EPILA | (M15/M16),D1205,1,0,0
ALM00332,,KIT PRENSA EPILA | (M21),D1205,1,0,0
ALM00333,,KIT PRENSA EPILA | FCE001896/T,D1205,1,0,0
ALM00334,,IHM KTP400 | 6AV6 647-0AK11-3AX0 SIEMENS,A2102,1,0,0
ALM00335,,PARAFUSADEIRA TIPO EMBREAGEM | PUMA-AT-4054,C1204,0,0,0
ALM00336,,AMORTECEDOR MOLA GAS | 150N,D2303,4,0,0
ALM00337,,KIT REPARO DO CILINDRO PNEUMATICO | DSBC/G-32,C1104,1,0,0
ALM00338,,CONEXÃO PNEUMÁTICA | 90° 12mm,C1302,64,0,0
ALM00339,,CORPO PISTOLA | VALCO MELTON 912XX231,E2302,1,0,0
ALM00340,,CABO  PARA SENSOR | PILZ 5333130,B2402,0,0,0
ALM00341,,BARREIRA SCHMERSAL | SLC 440COM-ER-0890-30 890mm,B2401,10,0,0
ALM00342,,CABO PARA SENSOR | 3HAC72361,B1305,0,0,0
ALM00343,,CABO COM PLUG | FESTO KMF1-24-10-LED,B2402,0,0,0
ALM00344,,"CONEXÃO PNEUMATICA | 6mm COM ROSCA 3/8""",C1304,62,0,0
ALM00345,,BOMBA DE ÓLEO TERMICO | RZR 4.500,E2306,1,0,0
ALM00346,,BOSCHERT | 30-40,F1205,1,0,0
ALM00347,,BARREIRA DE LUZ |SICK C4000 STANDARD C40E-0703CA010,B2101,1,0,0
ALM00348,,CONJUNTO BARREIRA DE LUZ | SICK (C465-1203CT 400)  (C46E-1203CV 400),F1201,1,0,0
ALM00349,,BARREIRA DE LUZ | SICK C405-1503DA040,F1401,1,0,0
ALM00350,,CILINDRO PNEUMATICO | 40-50 ADN,C1104,0,0,0
ALM00351,,VALVULA PNEUMATICA | 5/2 VIAS COM 2 BOBINA 220V,C1103,4,0,0
ALM00352,,VALVULA PNEUMATICA | 2/2 VIAS COM 1  BOBINA,C1103,5,0,0
ALM00353,,CILINDRO COMPACTO | ADVU-63-100-P-A COM ROSCA EXTERNA NA HASTE,C1105,1,0,0
ALM00354,,SERVO MOTOR | SEW EURODRIVE WA37B CMP50M/BK/KY/AKOH/SB1,E2305,1,0,0
ALM00355,,"MANOMETRO | ROSCA 1/4"" VERTICAL NPT  400 BAR COM GLICERINA",E2405,1,0,0
ALM00356,,"MANOMETRO | PÁRA FILTRO 1/8"" COM ADAP.",E2405,0,0,0
ALM00357,,TERMOMETRO | 150°C COM HASTE 60MM PARAFUSADA,E2405,1,0,0
ALM00358,,"MANOMETRO | ROSCA 1/4"" VERTICAL 1500PSI 100BAR COM GLICERINA",E2404,1,0,0
ALM00359,,"MANOMETRO | ROSCA 1/2"" VERTICAL 600PSI 400BAR COM GLICERINA",E2404,2,0,0
ALM00360,,"MANOMETRO | ROSCA 1/2"" HORIZONTAL 600PSI 400BAR COM GLICERINA",E2404,0,0,0
ALM00361,,"MANOMETRO | ROSCA 1/8"" HORIZONTAL 140PSI 10 BAR",E2404,3,0,0
ALM00362,,"VALVULA DIAFRAGMA | 3/8"" COM BOBINA 24V DC",C1203,0,0,0
ALM00363,,"VALVULA DIAFRAGMA | 1"" COM BOBINA 24V DC",C1203,0,0,0
ALM00364,,CONEXÃO PNEUMATICA |TIPO T 12mm,C1302,11,0,0
ALM00365,,SENSOR | D-79183 IME08-02BPSZCOS 1051205,A2203,0,0,0
ALM00366,,"CONEXÃO PNEUMATICA |10mm COM ROSCA 3/8""",C1304,43,0,0
ALM00367,,CONEXÃO PNEUMATICA | 90° 6mm,C1302,67,0,0
ALM00368,,"CONEXÃO PNEUMATICA | 10mm COM ROSCA 1/4""",C1304,38,0,0
ALM00369,,"CONEXÃO PNEUTATICA |10mm COM ROSCA 1/2""",C1304,0,0,0
ALM00370,,"CONEXÃO PNEUMATICA | 8mm COM ROSCA 3/8""",C1304,69,0,0
ALM00371,,CONEXÃO PNEUMATICA |90° 8mm,C1302,45,0,0
ALM00372,,"CONEXÃO PNEUMATICA | 8mm COM ROSCA 1/4""",C1304,46,0,0
ALM00373,,CONEXÃO PNEUMATICA | TIPO CRUZETA 10mm,C1302,0,0,0
ALM00374,,"CONEXÃO PNEUMATICA | 8mm COM ROSCA 1/2""",C1304,0,0,0
ALM00375,,"CONEXÃO PNEUMATICA | 6mm COM ROSCA 1/4""",C1304,5,0,0
ALM00376,,ELEMENTO FILTRANTE | REXROTH R928006809 ,C1403,2,0,0
ALM00377,,"CONEXÃO PNEUMATICA | 6mm COM ROSCA 1/2""",C1304,27,0,0
ALM00378,,"CONEXÃO PNEUMATICA | 4mm COM ROSCA 1/4""",C1304,78,0,0
ALM00379,,CABO COM CONECTOR RETO | FEMEA M12 8 PINOS,B1403,0,0,0
ALM00380,,PLACA| FILTRO 2-12KW,A2106,1,0,0
ALM00381,,FILTRO DO EXAUSTOR |COLEPO,CORREDOR 4,1,0,0
ALM00382,A,FACA CIRCULAR CORTANTE | 31X23X10 cm  HAGANE  L.63917/2,E1301,6,4,10
ALM00383,,ELEMENTO FILTRANTE | NEWTEC HR18010PH,C1404,2,0,0
ALM00384,,"LUBRIFIL | 1"" COD: XAW5000-10",C2401,1,0,0
ALM00385,,"LUBRIFIL | 1/2"" COD: 322C3223C2",C2402,1,0,0
ALM00386,,"VALVULA DIAFRAGMA | 1/2"" COM BOBINA 24V DC",C1203,0,0,0
ALM00387,,LUBRIFIL | REF: 16bar /230 PS1 / 1.6 MPA MAX:60°C / 140°F,C2402,2,0,0
ALM00388,,LUBRIFIL COM REGULADOR | PRESSÃO E ÓLEO BFC4000 41-140F° MAX PRESS - 135psi,C2403,0,0,0
ALM00389,,"LUBRIFIL |REF: XOR-1/2"" - MIDI",C2402,1,0,0
ALM00390,,ELEMENTO FILTRANTE | NEWTEC BR 760 10 AH,C1405,5,0,0
ALM00391,,ELEMENTO FILTRANTE | HYDAC 0060 R 010 ON,C1404,3,0,0
ALM00392,,"FILTRO Y | 2"" CW617N",D1402,1,0,0
ALM00393,,"VALVULA DIAFRAGMA |1/4"" COM BOBINA 24V DC",C1203,1,0,0
ALM00394,,ELEMENTO FILTRANTE | HYDAC 0165 R 010 BN4HC,C1404,4,0,0
ALM00395,,ELEMENTO FILTRANTE | HYDAC 0500 R 010 BN4HC,C1405,0,0,0
ALM00396,,RETENTOR | 40X50X4X12,E1203,0,0,0
ALM00397,,"GAXETA | 14,7X 18,9X1,5",E1305,0,0,0
ALM00398,,"GAXETA | 18,5X23,9X1,5",E1305,0,0,0
ALM00399,,GAXETA | 27X2,E1305,0,0,0
ALM00400,,"GAXETA | 11,5X16,5",E1305,0,0,0
ALM00401,,GAXETA  DO FILTRO AUTO LIMPANTE | ISOCIANATO 15X24X8 VITON,E1303,18,0,0
ALM00402,,RETENTOR | 40X62X7,E1203,4,0,0
ALM00403,,VEDAÇÃO VITON | BOMBA HID JLB 12 REXROTH,E1303,3,0,0
ALM00404,,RETENTOR | 25X40X7,E1203,9,0,0
ALM00405,,RETENTOR | 30X47X7,E1204,16,0,0
ALM00406,,RETENTOR | 35X62X7,E1204,8,0,0
ALM00407,,RETENTOR FERRO | 01046-BAG,E1205,2,0,0
ALM00408,,RETENTOR | 65X90X12,E1205,0,0,0
ALM00409,,RETENTOR | 50X72X12,E1202,2,0,0
ALM00410,,RETENTOR | 25X47X10,E1203,7,0,0
ALM00411,,RETENTOR | 54X90X12,E1203,8,0,0
ALM00412,,RETENTOR | 60X85X8,E1203,10,0,0
ALM00413,,RETENTOR | 85X45X50,E1204,0,0,0
ALM00414,,RETENTOR | 45X62X10,E1203,44,0,0
ALM00415,,RETENTOR | 57X73X1,E1204,15,0,0
ALM00416,,RASPADOR | 25-S,E1303,15,0,0
ALM00417,,RASPADOR | 20-S,E1303,27,0,0
ALM00418,,RASPADOR | 30-S,E1303,14,0,0
ALM00419,,RASPADOR | 16-S,E1303,13,0,0
ALM00420,,RASPADOR | 12-S,E1303,17,0,0
ALM00421,,RETENTOR | 33X16X2,E1204,0,0,0
ALM00422,,ANEL DE TEFLON | 25X59X3,E1303,3,0,0
ALM00423,,RETENTOR | 40X56X10,E1203,8,0,0
ALM00424,,CONTATO AUXILIAR | WEG BCXMF01 A600 Q600,A1304,3,0,0
ALM00425,,ROLAMENTO | 3205 ,D2104,4,0,0
ALM00426,,ROLAMENTO | 6207 (FAG),D2104,11,0,0
ALM00427,,ROLAMENTO | RKY52,D2105,2,0,0
ALM00428,,FILTRO REG | REF: CR 303 - 12,C2403,0,0,0
ALM00429,,ROLAMENTO | 62206,D2105,14,0,0
ALM00430,,RETENTOR | 14X22X7,E1202,1,0,0
ALM00431,,RETENTOR | 24X35X6,E1202,2,0,0
ALM00432,,AGULHAS DO CILINDRO | (RAIO INOX M26),E1303,15,0,0
ALM00433,,RETENTOR | 25X47X7,E1204,10,0,0
ALM00434,,BOTÃO DE EMERGENCIA | SCHMERSAL MV-CLE2-40 REF:NO 51901933,A2406,15,0,0
ALM00435,,FILTRO REG | REF: BFC-4000,C2402,0,0,0
ALM00436,,ROLAMENTO | 6908,D2102,14,0,0
ALM00437,,GARRA DO CARPETE,D1202,0,0,0
ALM00438,,MANCAL | P204,E1405,5,0,0
ALM00439,,MANCAL | T207 F&D,E1405,3,0,0
ALM00440,,APARA DAS CALANDRAS,E1302,0,0,0
ALM00441,,COOLER | MOD: KF0615H2SR-R JAMICON 24V----3.7W,B1106,0,0,0
ALM00442,A,LAMINA | MAQ. CORTE HORIZONTAL 9494X60X06,E1201,3,3,10
ALM00443,,SENSOR DE PROXIMIDADE | PNEUMATICO SMPO-8E,G1103,8,0,0
ALM00444,,CILINDRO PNEUMATICO | ADVU-63-50-P-A,C1105,1,0,0
ALM00445,,CILINDRO PNEUMATICO | ADVU 63-40-P-A,C1105,0,0,0
ALM00446,,CORRENTE DE TRANSMISSÃO DUPLA | 08B-2 (TC TRANSCOR),E2202,4,0,0
ALM00447,,ROLAMENTO | 61903-2RS1 (SKF),D2103,3,0,0
ALM00448,,ROLAMENTO | 6203-2Z (SKF),D2103,2,0,0
ALM00449,,ROLAMENTO |3204Z (MAK),D2103,9,0,0
ALM00450,,ROLAMENTO | 6003-2Z C3GJN,D2103,6,0,0
ALM00451,,"SELO MECÂNICO | PARA EIXO 1"" INPACOM",D1202,2,0,0
ALM00452,,ROLAMENTO | PERN IFOLLI  GC35 EE M AK ,D2102,26,0,0
ALM00453,,ROLAMENTO | 6000-2Z,D2103,4,0,0
ALM00454,,ROLAMENTO | 6011 (NSK),D2104,2,0,0
ALM00455,,RELE DE ESTADO SOLIDO | HW-1-DA4880,A1303,5,0,0
ALM00456,,ROLAMENTO | 6004 (FAG),D2104,9,0,0
ALM00457,,ROLAMENTO | 6306,D2104,8,0,0
ALM00458,,ROLAMENTO | 6006 2Z (FAG),D2104,14,0,0
ALM00459,,ROLAMENTO | 6206 (NSK),D2104,0,0,0
ALM00460,,ROLAMENTO | COMBINADO 40.055/AP1,D2102,4,0,0
ALM00461,,ROLAMENTO | 6008 DDU (NSK),D2104,17,0,0
ALM00462,,ROLAMENTO | MOD 2208 STB,D2106,2,0,0
ALM00463,,ROLAMENTO | 6010 2Z (NSK),D2102,11,0,0
ALM00464,,ROLAMENTO | 6303 (NSK),D2104,10,0,0
ALM00465,,ROLAMENTO | 2207 2RS/1 (SKF),D2102,7,0,0
ALM00466,,TERMINAL ROTULAR MACHO | POS 30MM - ROSCA DIREITA,E2405,4,0,0
ALM00467,,EIXO DO QUADRO DE GIRO,D1102,3,0,0
ALM00468,,BUCHA FERRAMENTA TETO,D1102,39,0,0
ALM00469,,PINO FERRAMENTA TETO,D1102,22,0,0
ALM00470,,QUADRO DE COMANDO | SOBREPOR  300X300MM,A1301,0,0,0
ALM00471,,ELEMENTO FILTRANTE | HYDAC 0280 D 010 ON   ( SIMILAR R928017529 REXROTH),C1401,1,0,0
ALM00472,,KIT REPARO | BOMBA DE COLA,D1204,7,0,0
ALM00473,,KIT REPARO | BOMBA DE ATIVADOR,D1204,8,0,0
ALM00474,,ELEMENTO FILTRANTE | HYDAC 0250 DN 010 BN4HC,C1405,4,0,0
ALM00475,,"LUBRIFIL | REF: 1/2"" C/ MONOMETRO REF-9044",C2402,0,0,0
ALM00476,,RETENTOR | 50X60X10,E1202,1,0,0
ALM00477,,RETENTOR | 60X75X5,E1204,2,0,0
ALM00478,,ELEMENTO FILTRANTE | HYDAC 0160 D 010 ON,C1405,0,0,0
ALM00479,,ELEMENTO FILTRANTE | HYDAC 0330 R 020 ON,C1403,1,0,0
ALM00480,,LUBRIFIL | REF: AC4010-04,C2402,2,0,0
ALM00481,,FILTRO | REG REF: PAW 4000-04,C2402,2,0,0
ALM00482,,ELEMENTO FILTRANTE | HYDAC 0160 R 010 BN4HC,C1403,2,0,0
ALM00483,,ELEMENTO FILTRANTE | REXROTH R928006863,C1403,1,0,0
ALM00484,,ELEMENTO FILTRANTE | NEWTEC FHP528820ABS,C1404,1,0,0
ALM00485,,ELEMENTO FILTRANTE | HYDAC 0240 D 010 ON,C1403,3,0,0
ALM00486,,REGULADOR | REF: AR20-FO2BE-B,C2403,0,0,0
ALM00487,,ELEMENTO FILTRANTE | REF: SAM G450-EL,C2404,1,0,0
ALM00488,,ELEMENTO FILTRANTE | HYDAC 0660 R 010 BN4HC,C1406,1,0,0
ALM00489,,ELEMENTO FILTRANTE | HYDAC 0330 R 010 BN4HC,C1405,0,0,0
ALM00490,,ELEMENTO FILTRANTE | HYDAC 0160 DN 010 BN4HC,C1403,2,0,0
ALM00491,A,"LAMINA DE SERRA | FITA STARRETT VERSATIX MP 1"" (27mm) X 035"" (0,90mm) X 8-12/IP-P-R",E1301,2,2,4
ALM00492,,RETENTOR | 67X36X6,E1204,14,0,0
ALM00493,,RETENTOR | 40X50X6,E1203,9,0,0
ALM00494,,RETENTOR | 55x63x5,E1203,10,0,0
ALM00495,,RETENTOR | 30x62x8,E1203,8,0,0
ALM00496,,RETENTOR | 30x62x7,E1203,7,0,0
ALM00497,,RETENTOR | 25x35x7,E1203,0,0,0
ALM00498,,RETENTOR | 45X62X8,E1204,4,0,0
ALM00499,,ANEL DE COBRE | 38X49X2,E1304,13,0,0
ALM00500,,ANEL DE COBRE | 33X41X3,E1304,1,0,0
ALM00501,,"ANEL DE COBRE | 24X30X1,5",E1304,5,0,0
ALM00502,,"ANEL DE COBRE | 26X21,5X1.40",E1304,7,0,0
ALM00503,,ANEL DE COBRE | 32X26X2,E1304,3,0,0
ALM00504,,"ANEL DE COBRE | 45X36X2,5",E1304,3,0,0
ALM00505,,ANEL DE COBRE | 44X53X2,E1304,8,0,0
ALM00506,,ANEL DE COBRE | 31X21X4,E1304,6,0,0
ALM00507,,RETENTOR | 30X45X7,E1203,2,0,0
ALM00508,,RETENTOR | 58X75X12,E1204,5,0,0
ALM00509,,"ANEL ELASTICO | EIXO DE 16,5MM",E1304,4,0,0
ALM00510,,ANEL ELASTICO | EIXO DE 65MM,E1304,20,0,0
ALM00511,,ANEL ELASTICO | EIXO 60MM,E1304,1,0,0
ALM00512,,"ANEL ELASTICO | EIXO 36,20MM",E1304,20,0,0
ALM00513,,RETENTOR | 15X30X7,E1204,11,0,0
ALM00514,,RETENTOR | 40X55X8,E1204,8,0,0
ALM00515,,RETENTOR | 45X65X8,E1204,7,0,0
ALM00516,,RETENTOR | 35X52X7,E1204,6,0,0
ALM00517,,ORING | AGULHA DO GICLE,ARMARIO,0,0,0
ALM00518,,VEDAÇÃO | GICLES 20X1,ARMARIO,0,0,0
ALM00519,,VEDAÇÃO | GICLES  TIPO 1,ARMARIO,0,0,0
ALM00520,,VEDAÇÃO | GICLES  TIPO 2,ARMARIO,0,0,0
ALM00521,,VEDAÇÃO | GICLES S12,ARMARIO,0,0,0
ALM00522,,RETENTOR | 55X90X8,E1204,8,0,0
ALM00523,,ROLAMENTO | SA207,D2106,7,0,0
ALM00524,,RETENTOR | 90X130X12,E1205,0,0,0
ALM00525,,FUSO | CALANDRAS GLASUTEC,E1302,2,0,0
ALM00526,,RETENTOR | 01543-BR 15,E1204,2,0,0
ALM00527,,RETENTOR | 43X62X75,E1204,0,0,0
ALM00528,,RETENTOR | 25X42X8,E1203,2,0,0
ALM00529,,RETENTOR | 28X47X7,E1202,1,0,0
ALM00530,,RETENTOR | 60X85.1X12.7,E1202,8,0,0
ALM00531,,TAMPA DE ROLAMENTO | PFL-203 BRM,D1105,10,0,0
ALM00532,,MANCAL | FL204 FK,E1405,6,0,0
ALM00533,,MANCAL | F205 FRM,E1403,2,0,0
ALM00534,,MANCAL | P207 ,E1404,10,0,0
ALM00535,,MANCAL | 504 SKF,E1405,1,0,0
ALM00536,,CONJUNTO SUPORTE | FIXAR CABEÇOTE DA GANTRY,E1105,1,0,0
ALM00537,,ENGRENAGEM DE BRONZE | FUSO DAS CALANDRAS,E1302,6,0,0
ALM00538,,ROLAMENTO | 6300,D2103,12,0,0
